Time (s),Charging Current (A),Discharging Current (A)
6332.0,12.017169756163677,-13.734442604952486
6333.0,11.893274255251619,-13.796855035679474
6334.0,11.889014803593064,-13.9430924122667
6335.0,11.824172255214787,-13.728229787690683
6336.0,11.787517406079582,-13.64546729455489
6337.0,12.042942922917913,-13.520902734335573
6338.0,11.772734085464247,-13.751131697048892
6339.0,11.877520106170364,-13.656394275356163
6340.0,11.973213895076348,-13.7205762430921
6341.0,11.770624058048709,-13.760928685344867
6342.0,12.000509495647645,-13.836659285846908
6343.0,11.877646327133906,-13.57355442269947
6344.0,11.973908210807886,-13.786556868447267
6345.0,12.067056461912978,-13.583524831336941
6346.0,11.941380431339782,-13.738515494991477
6347.0,11.71914338353497,-13.81677267484338
6348.0,11.819168155888793,-13.745862491476993
6349.0,11.851959010226702,-13.539362865293137
6350.0,11.958933267212046,-13.778937956905155
6351.0,11.752064969178068,-13.592670365869244
6352.0,11.902761852215855,-13.542601748385007
6353.0,11.840019298004165,-13.73763721123024
6354.0,11.722558972337792,-13.67744645829253
6355.0,11.673243712306613,-13.655747402347693
6356.0,11.601300726131432,-13.808382308841232
6357.0,11.779627227391856,-13.655378407190254
6358.0,11.725071900405204,-13.900975944341512
6359.0,11.990158949212333,-13.786656844577996
6360.0,11.931147713942043,-13.748671991264604
6361.0,11.81764996466268,-13.782940177950337
6362.0,11.793808177844973,-13.858636299060993
6363.0,11.858120708203598,-13.903003848279361
6364.0,11.748655659933936,-13.760812242919624
6365.0,11.824981580384527,-13.702069442744376
6366.0,11.885815022551693,-13.774546873863244
6367.0,11.974110884557927,-13.692192891616433
6368.0,11.780961546399253,-13.66945297832963
6369.0,11.99342406701359,-13.796584055198077
6370.0,11.98009262669784,-14.017452629875978
6371.0,11.951089997359578,-13.816524959231355
6372.0,11.99330770051774,-13.71804847648369
6373.0,12.03193156350338,-13.674799182907966
6374.0,12.100855685569002,-13.675343163785127
6375.0,12.061136937072531,-13.613837554297975
6376.0,11.881187123035788,-13.684211611552358
6377.0,11.996179738236705,-13.892551265107777
6378.0,11.801485909138348,-13.605362374366813
6379.0,11.847842579307635,-13.716095465951682
6380.0,12.160207877638364,-13.696475176342059
6381.0,11.97473705244397,-13.7387736655853
6382.0,12.023407937294818,-13.843990342634022
6383.0,12.020566281172774,-13.796227834956886
6384.0,11.98588439941991,-13.579839721360415
6385.0,11.956289426740797,-13.851990398687706
6386.0,11.921484720601413,-13.686061359584839
6387.0,11.884686470360343,-13.475773110196249
6388.0,11.886400139528071,-13.702217073316573
6389.0,12.291350990897572,-13.87600082968574
6390.0,11.967278303679882,-13.892938621155418
6391.0,11.878081165254452,-13.824755609964356
6392.0,11.807482449773424,-13.918848052078303
6393.0,11.896303491129595,-13.900231337518585
6394.0,11.7920131859978,-13.755101732733497
6395.0,11.80239821155411,-13.845762512796808
6396.0,11.904251182865567,-13.907965495748495
6397.0,11.939306201602607,-13.665440979422973
6398.0,12.01790195418541,-13.853710225895622
6399.0,12.131828588799351,-13.748863743564863
6400.0,11.949935028451907,-13.759735771499834
6401.0,11.846226210926327,-13.680425128745783
6402.0,11.809566664059908,-13.802266358776826
6403.0,11.87187329052424,-13.713273051903794
6404.0,11.91138013907315,-13.942160082088526
6405.0,11.876558591147406,-13.90595767042251
6406.0,12.036134387558477,-13.869239363141594
6407.0,11.91467085809665,-13.90434250160416
6408.0,11.699656481712168,-13.981634662983794
6409.0,11.838665905067252,-13.933565263772486
6410.0,11.780899646225096,-13.780380899271048
6411.0,11.710563404070136,-13.860538714399901
6412.0,11.961653646089788,-13.70592437678779
6413.0,11.741273905409761,-13.772151848240119
6414.0,11.748453330793064,-13.757747921654772
6415.0,11.918358075339194,-13.747545108225976
6416.0,11.698191914560406,-13.876057957948573
6417.0,11.657657161244899,-13.674945549834156
6418.0,12.00314209965188,-13.759800422772535
6419.0,11.82561768797751,-13.738565283673523
6420.0,11.763167672314953,-13.852405329511154
6421.0,11.986999709219543,-13.802013567034358
6422.0,11.790884786569576,-13.786757070429696
6423.0,11.938912784090515,-13.862134484938005
6424.0,11.938329961883575,-13.893163875610204
6425.0,11.874008330440173,-13.797882068333262
6426.0,11.763759514717723,-13.77925323016949
6427.0,11.827774451219973,-13.853949689039062
6428.0,11.830579451713493,-13.606040929144376
6429.0,11.803320787788229,-13.816567481123059
6430.0,11.869229178029666,-13.646983070402966
6431.0,11.87023248882774,-13.820849956815884
6432.0,11.866278322351212,-13.74093125800215
6433.0,11.631009777043204,-13.877684912979662
6434.0,11.803497293465774,-13.847519022052099
6435.0,11.798512077306833,-13.842843526312352
6436.0,11.774379733898872,-13.717114509375259
6437.0,11.792945462630094,-13.77113340804196
6438.0,11.95914625719981,-13.864199990754129
6439.0,11.745270783206466,-13.696972543047984
6440.0,11.757934974554324,-13.861853337203366
6441.0,11.750471062370986,-13.803215319574086
6442.0,11.793417197739243,-13.81360302873804
6443.0,11.975293396827693,-13.923610863893298
6444.0,11.726149203364667,-13.822917055787562
6445.0,11.842981370224088,-14.079850203773947
6446.0,11.977534187362963,-13.622409214051263
6447.0,11.951584448243052,-13.727419814518363
6448.0,11.843335976445546,-13.702221268311419
6449.0,11.785495225378854,-13.799608984576226
6450.0,11.72780181519892,-13.791600484436946
6451.0,11.842178853984903,-13.829428021494326
6452.0,11.76157799585208,-13.78598291447
6453.0,11.942493399889306,-13.679263799659612
6454.0,11.911807811671903,-13.874252453664479
6455.0,11.87805591474418,-13.771552412048964
6456.0,11.86926478711056,-13.732800528825049
6457.0,11.967333512747057,-13.738268007941421
6458.0,11.88358760535622,-13.814046193937525
6459.0,11.91024331094058,-13.742298245722804
6460.0,11.756017542716213,-13.84573565005022
6461.0,11.88532111059664,-13.90862472234449
6462.0,11.854640623532962,-13.965836237190548
6463.0,12.042859367023365,-13.904319873494035
6464.0,11.842256144887594,-13.890948430302545
6465.0,11.942428523770866,-13.687280511802316
6466.0,11.835722017726422,-13.682545744402361
6467.0,11.848965562608054,-13.981548585261367
6468.0,11.88067054935225,-14.096733197126035
6469.0,11.91562784183624,-14.072402604346554
6470.0,11.775599161111995,-13.876496798483531
6471.0,11.950731583079637,-14.019268341533943
6472.0,11.986432080177071,-13.88510467700055
6473.0,11.902146303698858,-13.981307790576771
6474.0,11.907040101129711,-13.9870016602182
6475.0,11.86061323570272,-13.874943184974407
6476.0,12.022070097483958,-14.035859937177657
6477.0,12.027938464878764,-13.997065400698599
6478.0,11.934525338656456,-13.959639991021291
6479.0,11.992802777885261,-14.283460115624642
6480.0,11.968855900686329,-14.005124451583303
6481.0,12.256589381379507,-14.03614363088109
6482.0,12.048262651832953,-14.010439646023324
6483.0,11.863349383265737,-14.034128325558386
6484.0,12.091173584749129,-14.061444608993245
6485.0,12.130527869979556,-14.18849048255014
6486.0,12.064653557150011,-13.925816426391965
6487.0,11.91374343445706,-14.034108563586411
6488.0,11.979696572268256,-13.855917252335773
6489.0,12.03375970714254,-14.178745562988093
6490.0,11.886262914049418,-14.138850716111529
6491.0,12.101299817321213,-14.213925507493945
6492.0,11.99647396335865,-14.108442603702866
6493.0,12.130926408696194,-14.079786212542693
6494.0,12.024383706711014,-14.054489957850048
6495.0,12.068032396474818,-13.92335399755479
6496.0,12.057786194531795,-14.35415084160605
6497.0,12.211128169532785,-13.997913472502947
6498.0,12.145161236546853,-13.942703368417146
6499.0,11.934243733959258,-14.063700997895285
6500.0,12.16261004533813,-14.230323171698078
6501.0,12.138826451391873,-14.177125936663423
6502.0,11.957392742760733,-14.128505507596017
6503.0,12.230208260274608,-14.056377240971258
6504.0,12.057496882699706,-13.982164033530397
6505.0,12.105712919553731,-14.248340397052408
6506.0,12.208865021162786,-14.180522117580313
6507.0,12.073076856915025,-14.245299837712974
6508.0,12.266846294843148,-14.031620032557104
6509.0,12.219086448738217,-14.134375896378915
6510.0,12.13665277566633,-14.01349091244811
6511.0,12.178131301516935,-13.883158884436794
6512.0,12.189237098362174,-14.277006241210763
6513.0,12.234743572166481,-14.102649502352197
6514.0,11.972120220276196,-14.048004635262023
6515.0,12.153599490172425,-14.161231577251739
6516.0,12.218147993018878,-14.147779093054996
6517.0,11.984274062746998,-13.99672721537726
6518.0,12.056623569320891,-14.101946488893363
6519.0,12.120317732147129,-14.024906251590348
6520.0,12.204401529453758,-14.241244965570205
6521.0,12.099747233310627,-14.333171605664859
6522.0,12.210526991637764,-14.215361414862313
6523.0,12.29397520289207,-14.066316860598265
6524.0,12.476913290608278,-14.134069847891036
6525.0,12.118038945818055,-13.804033363190165
6526.0,12.250556681774858,-14.098478663245405
6527.0,12.354470548861457,-13.88326637427636
6528.0,12.085006858716865,-14.099314239880364
6529.0,12.414031719144575,-14.111891889305047
6530.0,12.473081688437494,-14.030918367037538
6531.0,12.277840690330423,-14.004279408383839
6532.0,12.110270361668922,-14.021893299848669
6533.0,12.327285716021695,-13.95164900554327
6534.0,12.33456596875189,-13.939407570400979
6535.0,12.230160209755907,-14.003558135116917
6536.0,12.245801118409197,-14.089185689229476
6537.0,12.245598502129338,-13.797866770176881
6538.0,12.333611976006537,-13.861355180454895
6539.0,12.180449879298953,-14.182902418780909
6540.0,12.367360157817458,-14.032849820982708
6541.0,12.265906880208654,-13.9061970043753
6542.0,12.229326924360205,-14.006047699067501
6543.0,12.447085229561987,-14.041286671502796
6544.0,12.434758601451765,-14.067214822935197
6545.0,12.328765557647088,-14.059817487985281
6546.0,12.273833803179027,-13.975176986888487
6547.0,12.313289447459079,-14.008908044392129
6548.0,12.455776346964166,-13.921316206327539
6549.0,12.415913285694495,-13.975766604516407
6550.0,12.258398940141651,-14.145689499388993
6551.0,12.271549095749164,-13.803418230240103
6552.0,12.401659764050727,-13.92746256547418
6553.0,12.318474316273315,-13.900301648230926
6554.0,12.469738142128678,-13.874164822577228
6555.0,12.30398958335964,-14.113174084845346
6556.0,12.318964399209959,-14.116326395790987
6557.0,12.309652752014772,-14.101960943727457
6558.0,12.321974812145008,-14.077660373360262
6559.0,12.373627629409828,-14.140113531939448
6560.0,12.245087665428372,-14.224343929144071
6561.0,12.30973528954022,-14.28345460259463
6562.0,11.931740991235197,-13.931460126369899
6563.0,11.99877834201665,-14.04562090219887
6564.0,11.993674977474361,-14.054236972770767
6565.0,12.064096238608471,-14.145830777894702
6566.0,12.21830922052798,-14.128212874393252
6567.0,12.175629453174594,-14.170377347868627
6568.0,12.300155297889505,-14.126151345699126
6569.0,12.14894094247252,-14.01309899084153
6570.0,12.05585029228683,-14.152106431945832
6571.0,12.030781215540273,-14.015273502534543
6572.0,12.036026595617273,-14.104527753258216
6573.0,12.142836438679996,-14.042754080591932
6574.0,12.177558374389173,-14.030003590092337
6575.0,12.20813649265756,-14.069258554986664
6576.0,12.124784557611877,-14.182829978994326
6577.0,12.034246538687176,-14.214897576064098
6578.0,12.144507482638879,-14.252019242089045
6579.0,12.039374837773117,-14.093944843105009
6580.0,12.441905825182012,-14.22248337828192
6581.0,12.351097122976835,-14.175375987473098
6582.0,12.28157099836001,-14.103747987343509
6583.0,12.290133933145539,-13.968092869500232
6584.0,12.200684679263341,-14.131240878775204
6585.0,12.265982393767352,-14.033108690477738
6586.0,12.350509412618164,-14.112032899822596
6587.0,12.463570208869061,-14.114092920194967
6588.0,12.18430015679168,-14.222082379696927
6589.0,12.242468869809873,-14.17967970894287
6590.0,12.251782213425436,-14.248678096453109
6591.0,12.283463152029952,-14.139482165292492
6592.0,12.482045287438769,-14.093922074036985
6593.0,12.288357066763139,-14.215204966701034
6594.0,12.3050167686972,-14.276855205726772
6595.0,12.219642592797692,-14.29114941063783
6596.0,12.395634462223132,-14.249979166494603
6597.0,12.235805845094044,-14.20868615394437
6598.0,12.193308057179172,-14.385444809037901
6599.0,12.359070316335448,-14.084832944710973
6600.0,12.425384107685082,-14.329307422675344
6601.0,12.305145096970758,-14.259970656411525
6602.0,12.50329025862932,-14.245684081736107
6603.0,12.352581915191571,-14.067744691732251
6604.0,12.220716375047223,-14.14421637632419
6605.0,12.28902430150258,-14.109829128155848
6606.0,12.356218446650638,-14.202757419278965
6607.0,12.38701087355088,-14.158059632870293
6608.0,12.129704466748588,-14.090395703365951
6609.0,12.286767279064193,-14.164983661610062
6610.0,12.258051754082166,-14.174031014833046
6611.0,12.070776305479656,-14.146858416436235
6612.0,12.253926331260315,-14.152065856771829
6613.0,12.356541017966594,-14.32634208867702
6614.0,12.333026688676995,-14.077444468008178
6615.0,12.282263589974944,-14.276761134717063
6616.0,12.340497041197896,-14.367813248368675
6617.0,12.179285271533296,-14.21263431907165
6618.0,12.362418113770469,-14.30901507952013
6619.0,12.207298945902098,-14.3180045021919
6620.0,12.181460070780748,-14.157888856975937
6621.0,12.41529038856724,-13.95917275031884
6622.0,12.303441240304918,-14.167897331709568
6623.0,12.17307913982235,-14.209824475243424
6624.0,12.219260947872232,-14.077742381406138
6625.0,12.297932577298015,-14.040465830948094
6626.0,12.32028222684977,-14.090437721232474
6627.0,12.289942572175029,-13.993100663767242
6628.0,12.468222687227506,-14.206404354087235
6629.0,12.399958105948683,-14.195738350116924
6630.0,12.115597252977604,-14.393635474035905
6631.0,12.31349885209132,-14.329229729217422
6632.0,12.355845884338256,-14.37107624598597
6633.0,12.296529571870414,-14.291993297586009
6634.0,12.259953718965406,-14.23966079720196
6635.0,12.466488173189209,-14.322260288116464
6636.0,12.351212087668527,-14.212589865803064
6637.0,12.38660605700519,-14.227724229848937
6638.0,12.377529247436703,-14.266752691337773
6639.0,12.347480642426365,-14.545498429152262
6640.0,12.3052727951092,-14.277013836946283
6641.0,12.354595084029112,-14.354680417609991
6642.0,12.441936217986395,-14.306822288994407
6643.0,12.358709062775633,-14.309145133767952
6644.0,12.319486427043067,-14.27466369627131
6645.0,12.279551328478693,-14.305328123086502
6646.0,12.378291268425157,-14.299098706804124
6647.0,12.398835958581532,-14.36224479553751
6648.0,12.160600631141403,-14.261917540634267
6649.0,12.20989353218508,-14.21983867153482
6650.0,12.103364323519894,-14.171574672385994
6651.0,12.149136182080316,-14.276237354971748
6652.0,12.351437842268712,-14.236044965040263
6653.0,12.331112589434452,-14.43017462520195
6654.0,12.285798569066452,-14.208901108216388
6655.0,12.196105955820473,-14.47406235838835
6656.0,12.196753705660537,-14.462372777294394
6657.0,12.447248731050498,-14.48866847998329
6658.0,12.383662042956106,-14.383709109763483
6659.0,12.298278300221655,-14.227201917345907
6660.0,12.255044558030985,-14.195427329814207
6661.0,12.38229464570388,-14.124689761267469
6662.0,12.351979702825737,-14.340774517002757
6663.0,12.335959253127177,-14.211011226612712
6664.0,12.326492242260882,-14.265835339354718
6665.0,12.508925140054263,-14.26239616846102
6666.0,12.466264802861726,-14.137871028206748
6667.0,12.387651353636118,-14.2199867751026
6668.0,12.335591693253361,-14.211034703577864
6669.0,12.319470123225997,-14.271073104853006
6670.0,12.50980202589498,-14.299934273426029
6671.0,12.283727868992969,-14.278488191753787
6672.0,12.294856075136122,-14.218189890651313
6673.0,12.434266245550793,-14.248074031550317
6674.0,12.101875417853954,-14.266310605524376
6675.0,12.317159541236135,-14.268490784441521
6676.0,12.118782865606706,-14.298989405060059
6677.0,12.301023170843049,-14.142453554266416
6678.0,12.230464362076113,-14.09461954324077
6679.0,12.492964181882169,-14.324017234280463
6680.0,12.240672539283254,-14.37619579526766
6681.0,12.17593125107293,-13.985894485892056
6682.0,12.219311450419632,-14.103640379441234
6683.0,12.159935302702483,-14.252945250155944
6684.0,12.212373614055402,-14.149315212044971
6685.0,12.205107314653844,-14.444216367751379
6686.0,12.201304111966571,-14.310649695167163
6687.0,12.392148618076767,-14.199943052708722
6688.0,12.17046141271515,-14.248229848189318
6689.0,12.240953517219417,-14.26928786986472
6690.0,12.255184480671511,-14.400368719309563
6691.0,12.455641605288998,-14.179697636555538
6692.0,12.231840977470737,-14.222301653590915
6693.0,12.366076473790164,-13.960937198082952
6694.0,12.272367317827753,-14.086419356638732
6695.0,12.214308411763232,-14.17588856093513
6696.0,12.447489135316667,-14.295088252887409
6697.0,12.440644845138898,-14.153571199364839
6698.0,12.420817211203417,-14.080469816537066
6699.0,12.452778295330676,-14.131682307970394
6700.0,12.628266970187653,-14.163412435104147
6701.0,12.590699217218544,-14.13990269756811
6702.0,12.450211054735263,-14.056253062510526
6703.0,12.406173063154627,-14.275729733347864
6704.0,12.546504580938825,-14.149156508906481
6705.0,12.44383650324105,-14.114608453855853
6706.0,12.27408020007115,-14.251938933949626
6707.0,12.434486531114885,-13.971570098949023
6708.0,12.207939645991635,-14.077040223410199
6709.0,12.334770283311464,-14.02456060431286
6710.0,12.131391906295276,-14.235797524849982
6711.0,12.429011528824578,-14.228056068961028
6712.0,12.381414884075438,-14.015770364586801
6713.0,12.15411861177151,-13.894986094925265
6714.0,12.220135961554723,-14.066830353021997
6715.0,12.45148532007839,-14.182459626722153
6716.0,12.405278515131206,-14.051667783470739
6717.0,12.191759812214174,-14.12436218855529
6718.0,12.545229291744304,-14.159800224049318
6719.0,12.496219435138489,-14.054032511234082
6720.0,12.326822505000893,-14.225440558375011
6721.0,12.56541976486803,-14.32185324228659
6722.0,12.381817691706782,-14.426892805141664
6723.0,12.401017201900608,-14.201905363907645
6724.0,12.491757601664784,-14.214834031779814
6725.0,12.358915746315338,-13.972954399749892
6726.0,12.14535389558044,-14.18900728206602
6727.0,12.368393721133208,-14.264824944068131
6728.0,12.565590718886808,-14.138449060760628
6729.0,12.382710653957606,-14.14205320080186
6730.0,12.65516556364923,-14.098956548479752
6731.0,12.317753323008493,-14.131228626784498
6732.0,12.330047258203523,-14.307741514649988
6733.0,12.462458539171772,-14.091120137226264
6734.0,12.457181483005003,-14.17908283733499
6735.0,12.487161190289214,-14.291165825176805
6736.0,12.62717756132105,-14.311143977447436
6737.0,12.443546053882978,-14.238746714453336
6738.0,12.375895157090172,-14.312772694204932
6739.0,12.391555220268918,-14.203148070449258
6740.0,12.462922668055505,-14.205448079298375
6741.0,12.37072199274253,-14.199100742051554
6742.0,12.400149472330083,-14.193766051575798
6743.0,12.316623108337819,-14.105632792747485
6744.0,12.327075620134027,-14.326250631915418
6745.0,12.37138227208728,-14.245003442849479
6746.0,12.079738192006959,-14.202076225348655
6747.0,12.26638359033075,-14.263818950536784
6748.0,12.129682027998292,-14.230496552373781
6749.0,12.459205378901594,-14.302655972577101
6750.0,12.26892286729929,-14.295853636905
6751.0,12.34733857255922,-14.26251117312553
6752.0,12.299730433955277,-14.325798159712692
6753.0,12.412178546818334,-14.163405330887947
6754.0,12.376340394821916,-14.250560916232939
6755.0,12.17640825824719,-14.216384556464785
6756.0,12.406798994602994,-14.372950290681313
6757.0,12.400523130931017,-14.374109572616026
6758.0,12.176574330117175,-14.240241687508476
6759.0,12.347171760661254,-14.25034830041991
6760.0,12.350940566841967,-14.23148165983977
6761.0,12.326441572732303,-14.430524190035301
6762.0,12.581136235274846,-14.25383932151477
6763.0,12.436167235101184,-14.327566205206484
6764.0,12.249251144919887,-14.357958251932164
6765.0,12.398864718690888,-14.25115203257892
6766.0,12.504507205015633,-14.274192706201491
6767.0,12.295875616735444,-14.322763013515125
6768.0,12.367138444646711,-14.361078831756611
6769.0,12.28758667156466,-14.444907414799465
6770.0,12.484172751402847,-14.147913488138997
6771.0,12.333929401117286,-14.267269397761044
6772.0,12.571679858434981,-14.37444218210895
6773.0,12.254528644521008,-14.341813142860012
6774.0,12.35275615000461,-14.59269676465817
6775.0,12.24862315436115,-14.424912690722994
6776.0,12.451726602121882,-14.282822450304797
6777.0,12.367439735470684,-14.486261060124194
6778.0,12.314773820021312,-14.300944349913863
6779.0,12.450029991547318,-14.225472327934435
6780.0,12.322124452765552,-14.339534769947054
6781.0,12.217794575232658,-14.425740954655197
6782.0,12.264448185191226,-14.258635294982556
6783.0,12.432857809175204,-14.506350584735046
6784.0,12.343669205251247,-14.462181090456593
6785.0,12.2484308130955,-14.541037738330937
6786.0,12.400484645109929,-14.328589784358948
6787.0,12.306480037698536,-14.428652913906289
6788.0,12.315339519199227,-14.349243849538976
6789.0,12.407090179039695,-14.541925212410916
6790.0,12.401510108411935,-14.416940498622843
6791.0,12.322650521686318,-14.566933728966738
6792.0,12.45250886731797,-14.656169238692712
6793.0,12.280835897593075,-14.452185493985372
6794.0,12.404003268557801,-14.522359402975129
6795.0,12.542841670895541,-14.528760991143765
6796.0,12.317133423725695,-14.584256470924338
6797.0,12.308748794834607,-14.455885568964302
6798.0,12.467118900149002,-14.553016107370194
6799.0,12.396891219699272,-14.552748355771595
6800.0,12.338675521737565,-14.40621294183605
6801.0,12.217308875721118,-14.29297094914703
6802.0,12.60297060080607,-14.377422668439982
6803.0,12.411698035085383,-14.492151125839394
6804.0,12.489099828954265,-14.414943176343378
6805.0,12.49057477215414,-14.376418995450006
6806.0,12.441587111587362,-14.487852198794766
6807.0,12.630800622073012,-14.232988790163805
6808.0,12.560256593276506,-14.29311717158728
6809.0,12.594040136470355,-14.301258827268624
6810.0,12.419851041713569,-14.396810296538895
6811.0,12.565419025927827,-14.336093551993661
6812.0,12.427673800335047,-14.203205012426853
6813.0,12.150083824758411,-14.44430952413718
6814.0,12.42622679110425,-14.096131661039415
6815.0,12.268682469407324,-14.246933071690613
6816.0,12.33219349397423,-14.37013063442937
6817.0,12.408726592697093,-14.329785132793951
6818.0,12.228575788372812,-14.245380656898739
6819.0,12.362827959401283,-14.33756174485627
6820.0,12.306740139249783,-14.228164610619299
6821.0,12.375788179006701,-14.22466045877541
6822.0,12.369613857437592,-14.432460829055213
6823.0,12.158119200840405,-14.17374434992743
6824.0,12.405550478407559,-14.312734380015122
6825.0,12.378916521802893,-14.386287838147842
6826.0,12.348001062935289,-14.2329879068491
6827.0,12.3114152969492,-14.323610118490087
6828.0,12.194435422021694,-14.366985618798793
6829.0,12.29368253279672,-14.532982602558091
6830.0,12.083442233824732,-14.508099173478032
6831.0,12.461224175983793,-14.423472766991729
6832.0,12.24721331586203,-14.623726205734062
6833.0,12.355847705612378,-14.266506961448206
6834.0,12.384360204279451,-14.421775660792997
6835.0,12.367003391931574,-14.285783606425912
6836.0,12.321437175950992,-14.309804509205225
6837.0,12.316629669155924,-14.384633118579496
6838.0,12.472644307010164,-14.436114216895314
6839.0,12.26867346027727,-14.354756596077776
6840.0,12.379901047615316,-14.307462299729336
6841.0,12.217073574400061,-14.477204959447596
6842.0,12.381115836049128,-14.392221480566619
6843.0,12.357347498466137,-14.206567017277946
6844.0,12.171955097948258,-14.229752870380231
6845.0,12.176552758987961,-14.416079818535126
6846.0,12.117818180826493,-14.309095626066462
6847.0,12.213001459733944,-14.317047642763296
6848.0,12.149938878255588,-14.27625221779603
6849.0,12.100368327966248,-14.219366750556802
6850.0,12.292615732891635,-14.332752134718158
6851.0,12.043333246574496,-14.424234337552964
6852.0,12.063453285474369,-14.285199948210213
6853.0,12.229935350269646,-14.38596323832565
6854.0,12.066247618308868,-14.308363627176192
6855.0,12.096722988458708,-14.433380683636376
6856.0,12.158219434584787,-14.46342385740469
6857.0,12.185760930149097,-14.328485879290884
6858.0,12.145076395120117,-14.302486565449438
6859.0,12.20512274838532,-14.311802962157321
6860.0,12.18674291361045,-14.414801919413744
6861.0,12.355991109461383,-14.319383912611023
6862.0,12.043912629729585,-14.276589581193996
6863.0,12.339622029554613,-14.298586370262932
6864.0,12.2744159800295,-14.501301299283307
6865.0,12.035133453379798,-14.286829659588223
6866.0,12.08327432373484,-14.556448239175792
6867.0,12.270600850566463,-14.521771829774421
6868.0,12.229073629609127,-14.351220722889584
6869.0,12.133510353262604,-14.191311459582899
6870.0,12.123121001151466,-14.362594347059195
6871.0,12.001103378264055,-14.344504275560988
6872.0,12.150306128063509,-14.371265685835944
6873.0,12.279333829769078,-14.30990009682431
6874.0,12.160086305966097,-14.449127515180699
6875.0,12.30455510811579,-14.152614393228408
6876.0,12.425446816697587,-14.364202804645918
6877.0,12.425750999656318,-14.36052259779295
6878.0,12.03994012463733,-14.537805857468912
6879.0,12.087250924613578,-14.435040301621633
6880.0,12.119918953730782,-14.309992494278749
6881.0,12.069964220705833,-14.445558378631743
6882.0,12.113155676680767,-14.218029484584651
6883.0,12.180973551296951,-14.261546355366365
6884.0,12.117942871104185,-14.272216547213901
6885.0,12.293453770570531,-14.333297876421057
6886.0,12.086429561675228,-14.408894104960481
6887.0,12.235889797882514,-14.36819048849477
6888.0,12.255196392532747,-14.227054195058361
6889.0,12.29509348062768,-14.357047014991242
6890.0,12.203284848506387,-14.252684633475164
6891.0,12.170924192456383,-14.404912676137263
6892.0,12.086180625770497,-14.197280548541402
6893.0,12.26635449787279,-14.503365870131336
6894.0,12.140549443537068,-14.345535989366452
6895.0,12.057512503793928,-14.459220400984291
6896.0,11.911933020935663,-14.394574421105737
6897.0,12.103705544206342,-14.38983965966768
6898.0,12.124805204245392,-14.283518417740954
6899.0,12.230938668961963,-14.371741891430226
6900.0,12.320484335483652,-14.473132428595122
6901.0,12.311410731424553,-14.227101868377984
6902.0,12.189253729771899,-14.172490674660764
6903.0,12.150440671092799,-14.44105493037356
6904.0,12.205109526603882,-14.156473732330847
6905.0,12.494611228821977,-14.332681196534006
6906.0,12.250204933600958,-14.23278783624702
6907.0,12.336879413785395,-14.092969062687986
6908.0,12.264800607274646,-14.196250675051155
6909.0,12.085034600100952,-14.24082680136456
6910.0,12.048680958485788,-14.133667440992868
6911.0,12.108791250359966,-14.150266019830278
6912.0,12.175394545513566,-14.439702004249675
6913.0,11.99514630373064,-14.195576928177799
6914.0,12.089883557046452,-14.227486819176113
6915.0,12.323901823684945,-14.069445779641468
6916.0,12.083786926487758,-14.323006938504513
6917.0,11.976988708131811,-14.216499256402914
6918.0,12.09310254396254,-14.31926410875799
6919.0,12.101337373466105,-14.519802925880056
6920.0,12.05514966506533,-14.443267195490401
6921.0,12.067092831642197,-14.272995764187614
6922.0,12.205662585904848,-14.294722386951042
6923.0,12.161146967449014,-14.270537156248842
6924.0,11.940147111603942,-14.078297043825458
6925.0,12.031618045464258,-14.427032846157664
6926.0,12.012223299642816,-14.090948436261735
6927.0,12.126745828130904,-14.270716684259163
6928.0,12.10572104445787,-14.201921377049622
6929.0,12.23665364125814,-14.259586978895046
6930.0,12.222681865144354,-14.037094074314387
6931.0,12.31345384240443,-14.397338928022812
6932.0,12.222689571524661,-14.288214576528679
6933.0,12.070935033567363,-14.2700318486238
6934.0,12.177456838670551,-14.064506249377493
6935.0,12.244636928047669,-14.04862471543202
6936.0,12.433787912021861,-14.10122428185041
6937.0,12.020300150632439,-14.193539776860254
6938.0,12.177771860134207,-14.360009394847616
6939.0,12.088091041424784,-14.507732294603592
6940.0,12.301997359280746,-14.08866480400544
6941.0,11.895444745790238,-14.168741631257618
6942.0,12.194770937259372,-14.37165259118312
6943.0,12.028212588519615,-14.098124391475556
6944.0,12.056581837790683,-14.39665995194813
6945.0,12.075355986947102,-14.224923134998695
6946.0,12.108037294862749,-14.267542855348607
6947.0,12.149953288866811,-14.356209343234651
6948.0,12.081901753176533,-14.235622919092691
6949.0,12.007841609619634,-14.1850642255374
6950.0,12.122354139795155,-14.232188114986144
6951.0,12.208276654248243,-14.36948360529813
6952.0,12.061163928624621,-14.210237011029005
6953.0,12.26823266410329,-14.299391964954154
6954.0,11.951517954221703,-14.426880584650485
6955.0,11.97805239041738,-14.214908769907959
6956.0,12.273363892434682,-14.189256771802084
6957.0,12.163167174419039,-14.207513069639335
6958.0,12.197440997611492,-14.378049568305771
6959.0,12.189793350138482,-14.130168622859275
6960.0,12.118505579579411,-14.291893395313696
6961.0,12.225237831893377,-14.309941594429272
6962.0,12.276307114857241,-14.351560453460602
6963.0,12.253515868959322,-14.491343764113495
6964.0,12.346743550835766,-14.289698638237944
6965.0,12.240807210986754,-14.273133752230132
6966.0,12.086317014502079,-14.106790944396934
